	State	Action
1036	((2, 5), (('0', '1'), ('1', '0')))	3
1037	((2, 5), (('2', '1'), ('1', '1')))	1
1038	((2, 5), (('0', '1'), ('1', '1')))	3
1039	((2, 5), (('0', '2'), ('1', '0')))	3
1040	((2, 5), (('1', '0'), ('1', '0')))	2
1041	((2, 5), (('0', '0'), ('1', '0')))	0
1042	((2, 5), (('0', '2'), ('1', '1')))	3
1043	((2, 5), (('0', '2'), ('0', '1')))	0
1044	((2, 5), (('1', '0'), ('1', '1')))	2
1045	((2, 5), (('3', '0'), ('1', '0')))	aT
1046	((2, 5), (('2', '2'), ('0', '1')))	1
1047	((2, 5), (('2', '2'), ('0', '0')))	1
1048	((2, 5), (('3', '1'), ('1', '0')))	aT
1049	((2, 5), (('3', '0'), ('1', '1')))	aT
1050	((2, 5), (('2', '0'), ('0', '0')))	1
1051	((2, 5), (('3', '1'), ('1', '1')))	aT
1052	((2, 5), (('0', '0'), ('1', '1')))	0
1053	((2, 5), (('2', '0'), ('0', '1')))	1
1054	((2, 5), (('1', '1'), ('1', '0')))	2
1055	((2, 5), (('3', '2'), ('0', '0')))	0
1056	((2, 5), (('1', '1'), ('1', '1')))	2
1057	((2, 5), (('3', '2'), ('0', '1')))	1
1058	((2, 5), 'sink')	0
1059	((2, 5), (('1', '2'), ('0', '0')))	1
1060	((2, 5), (('1', '2'), ('0', '1')))	1
1061	((2, 5), (('2', '2'), ('1', '0')))	1
1062	((2, 5), (('2', '0'), ('1', '0')))	1
1063	((2, 5), (('2', '2'), ('1', '1')))	1
1064	((2, 5), (('2', '0'), ('1', '1')))	1
1065	((2, 5), (('0', '1'), ('0', '0')))	3
1066	((2, 5), (('3', '2'), ('1', '1')))	aT
1067	((2, 5), (('3', '2'), ('1', '0')))	aT
1068	((2, 5), (('0', '1'), ('0', '1')))	3
1069	((2, 5), (('2', '1'), ('0', '0')))	1
1070	((2, 5), (('1', '2'), ('1', '0')))	2
1071	((2, 5), (('2', '1'), ('0', '1')))	1
1072	((2, 5), (('1', '0'), ('0', '1')))	2
1073	((2, 5), (('3', '0'), ('0', '0')))	0
1074	((2, 5), (('1', '0'), ('0', '0')))	2
1075	((2, 5), (('1', '2'), ('1', '1')))	2
1076	((2, 5), (('0', '0'), ('0', '0')))	0
1077	((2, 5), (('3', '0'), ('0', '1')))	1
1078	((2, 6), (('3', '1'), ('0', '0')))	3
1079	((2, 6), (('0', '0'), ('0', '1')))	3
1080	((2, 6), (('3', '1'), ('0', '1')))	2
1081	((2, 6), (('1', '1'), ('0', '0')))	2
1082	((2, 6), (('1', '1'), ('0', '1')))	2
1083	((2, 6), (('0', '2'), ('0', '0')))	3
1084	((2, 6), (('2', '1'), ('1', '0')))	2
1085	((2, 6), (('0', '1'), ('1', '0')))	3
1086	((2, 6), (('2', '1'), ('1', '1')))	2
1087	((2, 6), (('0', '1'), ('1', '1')))	3
1088	((2, 6), (('0', '2'), ('1', '0')))	3
1089	((2, 6), (('1', '0'), ('1', '0')))	2
1090	((2, 6), (('0', '0'), ('1', '0')))	3
1091	((2, 6), (('0', '2'), ('1', '1')))	3
1092	((2, 6), (('0', '2'), ('0', '1')))	3
1093	((2, 6), (('1', '0'), ('1', '1')))	2
1094	((2, 6), (('3', '0'), ('1', '0')))	aT
1095	((2, 6), (('2', '2'), ('0', '1')))	2
1096	((2, 6), (('2', '2'), ('0', '0')))	3
1097	((2, 6), (('3', '1'), ('1', '0')))	aT
1098	((2, 6), (('3', '0'), ('1', '1')))	aT
1099	((2, 6), (('2', '0'), ('0', '0')))	2
1100	((2, 6), (('3', '1'), ('1', '1')))	aT
1101	((2, 6), (('0', '0'), ('1', '1')))	3
1102	((2, 6), (('2', '0'), ('0', '1')))	2
1103	((2, 6), (('1', '1'), ('1', '0')))	2
1104	((2, 6), (('3', '2'), ('0', '0')))	3
1105	((2, 6), (('1', '1'), ('1', '1')))	2
1106	((2, 6), (('3', '2'), ('0', '1')))	2
1107	((2, 6), 'sink')	0
1108	((2, 6), (('1', '2'), ('0', '0')))	3
1109	((2, 6), (('1', '2'), ('0', '1')))	2
1110	((2, 6), (('2', '2'), ('1', '0')))	2
1111	((2, 6), (('2', '0'), ('1', '0')))	2
1112	((2, 6), (('2', '2'), ('1', '1')))	2
1113	((2, 6), (('2', '0'), ('1', '1')))	2
1114	((2, 6), (('0', '1'), ('0', '0')))	3
1115	((2, 6), (('3', '2'), ('1', '1')))	aT
1116	((2, 6), (('3', '2'), ('1', '0')))	aT
1117	((2, 6), (('0', '1'), ('0', '1')))	3
1118	((2, 6), (('2', '1'), ('0', '0')))	2
1119	((2, 6), (('1', '2'), ('1', '0')))	2
1120	((2, 6), (('2', '1'), ('0', '1')))	2
1121	((2, 6), (('1', '0'), ('0', '1')))	2
1122	((2, 6), (('3', '0'), ('0', '0')))	3
1123	((2, 6), (('1', '0'), ('0', '0')))	2
1124	((2, 6), (('1', '2'), ('1', '1')))	2
1125	((2, 6), (('0', '0'), ('0', '0')))	3
1126	((2, 6), (('3', '0'), ('0', '1')))	2
1127	((2, 7), (('3', '1'), ('0', '0')))	3
1128	((2, 7), (('0', '0'), ('0', '1')))	3
1129	((2, 7), (('3', '1'), ('0', '1')))	2
1130	((2, 7), (('1', '1'), ('0', '0')))	3
1131	((2, 7), (('1', '1'), ('0', '1')))	3
1132	((2, 7), (('0', '2'), ('0', '0')))	3
1133	((2, 7), (('2', '1'), ('1', '0')))	3
1134	((2, 7), (('0', '1'), ('1', '0')))	3
1135	((2, 7), (('2', '1'), ('1', '1')))	3
1136	((2, 7), (('0', '1'), ('1', '1')))	3
1137	((2, 7), (('0', '2'), ('1', '0')))	3
1138	((2, 7), (('1', '0'), ('1', '0')))	3
1139	((2, 7), (('0', '0'), ('1', '0')))	3
1140	((2, 7), (('0', '2'), ('1', '1')))	3
1141	((2, 7), (('0', '2'), ('0', '1')))	3
1142	((2, 7), (('1', '0'), ('1', '1')))	3
1143	((2, 7), (('3', '0'), ('1', '0')))	aT
1144	((2, 7), (('2', '2'), ('0', '1')))	3
1145	((2, 7), (('2', '2'), ('0', '0')))	3
1146	((2, 7), (('3', '1'), ('1', '0')))	aT
1147	((2, 7), (('3', '0'), ('1', '1')))	aT
1148	((2, 7), (('2', '0'), ('0', '0')))	3
1149	((2, 7), (('3', '1'), ('1', '1')))	aT
1150	((2, 7), (('0', '0'), ('1', '1')))	3
1151	((2, 7), (('2', '0'), ('0', '1')))	3
1152	((2, 7), (('1', '1'), ('1', '0')))	3
1153	((2, 7), (('3', '2'), ('0', '0')))	3
1154	((2, 7), (('1', '1'), ('1', '1')))	3
1155	((2, 7), (('3', '2'), ('0', '1')))	2
1156	((2, 7), 'sink')	0
1157	((2, 7), (('1', '2'), ('0', '0')))	3
1158	((2, 7), (('1', '2'), ('0', '1')))	3
1159	((2, 7), (('2', '2'), ('1', '0')))	3
1160	((2, 7), (('2', '0'), ('1', '0')))	3
1161	((2, 7), (('2', '2'), ('1', '1')))	3
1162	((2, 7), (('2', '0'), ('1', '1')))	3
1163	((2, 7), (('0', '1'), ('0', '0')))	3
1164	((2, 7), (('3', '2'), ('1', '1')))	aT
1165	((2, 7), (('3', '2'), ('1', '0')))	aT
1166	((2, 7), (('0', '1'), ('0', '1')))	3
1167	((2, 7), (('2', '1'), ('0', '0')))	3
1168	((2, 7), (('1', '2'), ('1', '0')))	3
1169	((2, 7), (('2', '1'), ('0', '1')))	3
1170	((2, 7), (('1', '0'), ('0', '1')))	3
1171	((2, 7), (('3', '0'), ('0', '0')))	3
1172	((2, 7), (('1', '0'), ('0', '0')))	3
1173	((2, 7), (('1', '2'), ('1', '1')))	3
1174	((2, 7), (('0', '0'), ('0', '0')))	3
1175	((2, 7), (('3', '0'), ('0', '1')))	2
1176	((3, 0), (('3', '1'), ('0', '0')))	3
1177	((3, 0), (('0', '0'), ('0', '1')))	3
1178	((3, 0), (('3', '1'), ('0', '1')))	1
1179	((3, 0), (('1', '1'), ('0', '0')))	3
1180	((3, 0), (('1', '1'), ('0', '1')))	3
1181	((3, 0), (('0', '2'), ('0', '0')))	3
1182	((3, 0), (('2', '1'), ('1', '0')))	3
1183	((3, 0), (('0', '1'), ('1', '0')))	3
1184	((3, 0), (('2', '1'), ('1', '1')))	3
1185	((3, 0), (('0', '1'), ('1', '1')))	3
1186	((3, 0), (('0', '2'), ('1', '0')))	3
1187	((3, 0), (('1', '0'), ('1', '0')))	3
1188	((3, 0), (('0', '0'), ('1', '0')))	3
1189	((3, 0), (('0', '2'), ('1', '1')))	3
1190	((3, 0), (('0', '2'), ('0', '1')))	1
1191	((3, 0), (('1', '0'), ('1', '1')))	3
1192	((3, 0), (('3', '0'), ('1', '0')))	aT
1193	((3, 0), (('2', '2'), ('0', '1')))	1
1194	((3, 0), (('2', '2'), ('0', '0')))	3
1195	((3, 0), (('3', '1'), ('1', '0')))	aT
1196	((3, 0), (('3', '0'), ('1', '1')))	aT
1197	((3, 0), (('2', '0'), ('0', '0')))	1
1198	((3, 0), (('3', '1'), ('1', '1')))	aT
1199	((3, 0), (('0', '0'), ('1', '1')))	3
1200	((3, 0), (('2', '0'), ('0', '1')))	1
1201	((3, 0), (('1', '1'), ('1', '0')))	3
1202	((3, 0), (('3', '2'), ('0', '0')))	3
1203	((3, 0), (('1', '1'), ('1', '1')))	3
1204	((3, 0), (('3', '2'), ('0', '1')))	1
1205	((3, 0), 'sink')	0
1206	((3, 0), (('1', '2'), ('0', '0')))	3
1207	((3, 0), (('1', '2'), ('0', '1')))	3
1208	((3, 0), (('2', '2'), ('1', '0')))	1
1209	((3, 0), (('2', '0'), ('1', '0')))	1
1210	((3, 0), (('2', '2'), ('1', '1')))	1
1211	((3, 0), (('2', '0'), ('1', '1')))	1
1212	((3, 0), (('0', '1'), ('0', '0')))	3
1213	((3, 0), (('3', '2'), ('1', '1')))	aT
1214	((3, 0), (('3', '2'), ('1', '0')))	aT
1215	((3, 0), (('0', '1'), ('0', '1')))	3
1216	((3, 0), (('2', '1'), ('0', '0')))	3
1217	((3, 0), (('1', '2'), ('1', '0')))	3
1218	((3, 0), (('2', '1'), ('0', '1')))	3
1219	((3, 0), (('1', '0'), ('0', '1')))	3
1220	((3, 0), (('3', '0'), ('0', '0')))	3
1221	((3, 0), (('1', '0'), ('0', '0')))	3
1222	((3, 0), (('1', '2'), ('1', '1')))	3
1223	((3, 0), (('0', '0'), ('0', '0')))	3
1224	((3, 0), (('3', '0'), ('0', '1')))	1
1225	((3, 1), (('3', '1'), ('0', '0')))	2
1226	((3, 1), (('0', '0'), ('0', '1')))	2
1227	((3, 1), (('3', '1'), ('0', '1')))	2
1228	((3, 1), (('1', '1'), ('0', '0')))	2
1229	((3, 1), (('1', '1'), ('0', '1')))	2
1230	((3, 1), (('0', '2'), ('0', '0')))	2
1231	((3, 1), (('2', '1'), ('1', '0')))	2
1232	((3, 1), (('0', '1'), ('1', '0')))	2
1233	((3, 1), (('2', '1'), ('1', '1')))	2
1234	((3, 1), (('0', '1'), ('1', '1')))	2
1235	((3, 1), (('0', '2'), ('1', '0')))	3
1236	((3, 1), (('1', '0'), ('1', '0')))	2
1237	((3, 1), (('0', '0'), ('1', '0')))	2
1238	((3, 1), (('0', '2'), ('1', '1')))	3
1239	((3, 1), (('0', '2'), ('0', '1')))	2
1240	((3, 1), (('1', '0'), ('1', '1')))	2
1241	((3, 1), (('3', '0'), ('1', '0')))	aT
1242	((3, 1), (('2', '2'), ('0', '1')))	2
1243	((3, 1), (('2', '2'), ('0', '0')))	2
1244	((3, 1), (('3', '1'), ('1', '0')))	aT
1245	((3, 1), (('3', '0'), ('1', '1')))	aT
1246	((3, 1), (('2', '0'), ('0', '0')))	2
1247	((3, 1), (('3', '1'), ('1', '1')))	aT
1248	((3, 1), (('0', '0'), ('1', '1')))	2
1249	((3, 1), (('2', '0'), ('0', '1')))	2
1250	((3, 1), (('1', '1'), ('1', '0')))	2
1251	((3, 1), (('3', '2'), ('0', '0')))	2
1252	((3, 1), (('1', '1'), ('1', '1')))	2
1253	((3, 1), (('3', '2'), ('0', '1')))	2
1254	((3, 1), 'sink')	0
1255	((3, 1), (('1', '2'), ('0', '0')))	2
1256	((3, 1), (('1', '2'), ('0', '1')))	2
1257	((3, 1), (('2', '2'), ('1', '0')))	2
1258	((3, 1), (('2', '0'), ('1', '0')))	2
1259	((3, 1), (('2', '2'), ('1', '1')))	2
1260	((3, 1), (('2', '0'), ('1', '1')))	2
1261	((3, 1), (('0', '1'), ('0', '0')))	2
1262	((3, 1), (('3', '2'), ('1', '1')))	aT
1263	((3, 1), (('3', '2'), ('1', '0')))	aT
1264	((3, 1), (('0', '1'), ('0', '1')))	2
1265	((3, 1), (('2', '1'), ('0', '0')))	2
1266	((3, 1), (('1', '2'), ('1', '0')))	2
1267	((3, 1), (('2', '1'), ('0', '1')))	2
1268	((3, 1), (('1', '0'), ('0', '1')))	2
1269	((3, 1), (('3', '0'), ('0', '0')))	2
1270	((3, 1), (('1', '0'), ('0', '0')))	2
1271	((3, 1), (('1', '2'), ('1', '1')))	2
1272	((3, 1), (('0', '0'), ('0', '0')))	2
1273	((3, 1), (('3', '0'), ('0', '1')))	2
1274	((3, 2), (('3', '1'), ('0', '0')))	0
1275	((3, 2), (('0', '0'), ('0', '1')))	0
1276	((3, 2), (('3', '1'), ('0', '1')))	aT
1277	((3, 2), (('1', '1'), ('0', '0')))	0
1278	((3, 2), (('1', '1'), ('0', '1')))	0
1279	((3, 2), (('0', '2'), ('0', '0')))	0
1280	((3, 2), (('2', '1'), ('1', '0')))	0
1281	((3, 2), (('0', '1'), ('1', '0')))	0
1282	((3, 2), (('2', '1'), ('1', '1')))	0
1283	((3, 2), (('0', '1'), ('1', '1')))	0
1284	((3, 2), (('0', '2'), ('1', '0')))	aT
1285	((3, 2), (('1', '0'), ('1', '0')))	0
1286	((3, 2), (('0', '0'), ('1', '0')))	0
1287	((3, 2), (('0', '2'), ('1', '1')))	aT
1288	((3, 2), (('0', '2'), ('0', '1')))	aT
1289	((3, 2), (('1', '0'), ('1', '1')))	0
1290	((3, 2), (('3', '0'), ('1', '0')))	aT
1291	((3, 2), (('2', '2'), ('0', '1')))	aT
1292	((3, 2), (('2', '2'), ('0', '0')))	0
1293	((3, 2), (('3', '1'), ('1', '0')))	aT
1294	((3, 2), (('3', '0'), ('1', '1')))	aT
1295	((3, 2), (('2', '0'), ('0', '0')))	0
1296	((3, 2), (('3', '1'), ('1', '1')))	aT
1297	((3, 2), (('0', '0'), ('1', '1')))	0
1298	((3, 2), (('2', '0'), ('0', '1')))	0
1299	((3, 2), (('1', '1'), ('1', '0')))	0
1300	((3, 2), (('3', '2'), ('0', '0')))	0
1301	((3, 2), (('1', '1'), ('1', '1')))	0
1302	((3, 2), (('3', '2'), ('0', '1')))	aT
1303	((3, 2), 'sink')	0
1304	((3, 2), (('1', '2'), ('0', '0')))	0
1305	((3, 2), (('1', '2'), ('0', '1')))	aT
1306	((3, 2), (('2', '2'), ('1', '0')))	aT
1307	((3, 2), (('2', '0'), ('1', '0')))	0
1308	((3, 2), (('2', '2'), ('1', '1')))	aT
1309	((3, 2), (('2', '0'), ('1', '1')))	0
1310	((3, 2), (('0', '1'), ('0', '0')))	0
1311	((3, 2), (('3', '2'), ('1', '1')))	aT
1312	((3, 2), (('3', '2'), ('1', '0')))	aT
1313	((3, 2), (('0', '1'), ('0', '1')))	0
1314	((3, 2), (('2', '1'), ('0', '0')))	0
1315	((3, 2), (('1', '2'), ('1', '0')))	aT
1316	((3, 2), (('2', '1'), ('0', '1')))	0
1317	((3, 2), (('1', '0'), ('0', '1')))	0
1318	((3, 2), (('3', '0'), ('0', '0')))	0
1319	((3, 2), (('1', '0'), ('0', '0')))	0
1320	((3, 2), (('1', '2'), ('1', '1')))	aT
1321	((3, 2), (('0', '0'), ('0', '0')))	0
1322	((3, 2), (('3', '0'), ('0', '1')))	aT
1323	((3, 3), (('3', '1'), ('0', '0')))	0
1324	((3, 3), (('0', '0'), ('0', '1')))	0
1325	((3, 3), (('3', '1'), ('0', '1')))	aT
1326	((3, 3), (('1', '1'), ('0', '0')))	0
1327	((3, 3), (('1', '1'), ('0', '1')))	0
1328	((3, 3), (('0', '2'), ('0', '0')))	0
1329	((3, 3), (('2', '1'), ('1', '0')))	0
1330	((3, 3), (('0', '1'), ('1', '0')))	0
1331	((3, 3), (('2', '1'), ('1', '1')))	0
1332	((3, 3), (('0', '1'), ('1', '1')))	0
1333	((3, 3), (('0', '2'), ('1', '0')))	aT
1334	((3, 3), (('1', '0'), ('1', '0')))	0
1335	((3, 3), (('0', '0'), ('1', '0')))	0
1336	((3, 3), (('0', '2'), ('1', '1')))	aT
1337	((3, 3), (('0', '2'), ('0', '1')))	aT
1338	((3, 3), (('1', '0'), ('1', '1')))	0
1339	((3, 3), (('3', '0'), ('1', '0')))	aT
1340	((3, 3), (('2', '2'), ('0', '1')))	aT
1341	((3, 3), (('2', '2'), ('0', '0')))	0
1342	((3, 3), (('3', '1'), ('1', '0')))	aT
1343	((3, 3), (('3', '0'), ('1', '1')))	aT
1344	((3, 3), (('2', '0'), ('0', '0')))	0
1345	((3, 3), (('3', '1'), ('1', '1')))	aT
1346	((3, 3), (('0', '0'), ('1', '1')))	0
1347	((3, 3), (('2', '0'), ('0', '1')))	0
1348	((3, 3), (('1', '1'), ('1', '0')))	0
1349	((3, 3), (('3', '2'), ('0', '0')))	0
1350	((3, 3), (('1', '1'), ('1', '1')))	0
1351	((3, 3), (('3', '2'), ('0', '1')))	aT
1352	((3, 3), 'sink')	0
1353	((3, 3), (('1', '2'), ('0', '0')))	0
1354	((3, 3), (('1', '2'), ('0', '1')))	aT
1355	((3, 3), (('2', '2'), ('1', '0')))	aT
1356	((3, 3), (('2', '0'), ('1', '0')))	0
1357	((3, 3), (('2', '2'), ('1', '1')))	aT
1358	((3, 3), (('2', '0'), ('1', '1')))	0
1359	((3, 3), (('0', '1'), ('0', '0')))	0
1360	((3, 3), (('3', '2'), ('1', '1')))	aT
1361	((3, 3), (('3', '2'), ('1', '0')))	aT
1362	((3, 3), (('0', '1'), ('0', '1')))	0
1363	((3, 3), (('2', '1'), ('0', '0')))	0
1364	((3, 3), (('1', '2'), ('1', '0')))	aT
1365	((3, 3), (('2', '1'), ('0', '1')))	0
1366	((3, 3), (('1', '0'), ('0', '1')))	0
1367	((3, 3), (('3', '0'), ('0', '0')))	0
1368	((3, 3), (('1', '0'), ('0', '0')))	0
1369	((3, 3), (('1', '2'), ('1', '1')))	aT
1370	((3, 3), (('0', '0'), ('0', '0')))	0
1371	((3, 3), (('3', '0'), ('0', '1')))	aT
1372	((3, 4), (('3', '1'), ('0', '0')))	1
1373	((3, 4), (('0', '0'), ('0', '1')))	0
1374	((3, 4), (('3', '1'), ('0', '1')))	1
1375	((3, 4), (('1', '1'), ('0', '0')))	0
1376	((3, 4), (('1', '1'), ('0', '1')))	0
1377	((3, 4), (('0', '2'), ('0', '0')))	0
1378	((3, 4), (('2', '1'), ('1', '0')))	1
1379	((3, 4), (('0', '1'), ('1', '0')))	0
1380	((3, 4), (('2', '1'), ('1', '1')))	1
1381	((3, 4), (('0', '1'), ('1', '1')))	0
1382	((3, 4), (('0', '2'), ('1', '0')))	0
1383	((3, 4), (('1', '0'), ('1', '0')))	0
1384	((3, 4), (('0', '0'), ('1', '0')))	0
1385	((3, 4), (('0', '2'), ('1', '1')))	0
1386	((3, 4), (('0', '2'), ('0', '1')))	1
1387	((3, 4), (('1', '0'), ('1', '1')))	0
1388	((3, 4), (('3', '0'), ('1', '0')))	aT
1389	((3, 4), (('2', '2'), ('0', '1')))	1
1390	((3, 4), (('2', '2'), ('0', '0')))	1
1391	((3, 4), (('3', '1'), ('1', '0')))	aT
1392	((3, 4), (('3', '0'), ('1', '1')))	aT
1393	((3, 4), (('2', '0'), ('0', '0')))	1
1394	((3, 4), (('3', '1'), ('1', '1')))	aT
1395	((3, 4), (('0', '0'), ('1', '1')))	0
1396	((3, 4), (('2', '0'), ('0', '1')))	1
1397	((3, 4), (('1', '1'), ('1', '0')))	0
1398	((3, 4), (('3', '2'), ('0', '0')))	1
1399	((3, 4), (('1', '1'), ('1', '1')))	0
1400	((3, 4), (('3', '2'), ('0', '1')))	1
1401	((3, 4), 'sink')	0
1402	((3, 4), (('1', '2'), ('0', '0')))	0
1403	((3, 4), (('1', '2'), ('0', '1')))	1
1404	((3, 4), (('2', '2'), ('1', '0')))	1
1405	((3, 4), (('2', '0'), ('1', '0')))	1
1406	((3, 4), (('2', '2'), ('1', '1')))	1
1407	((3, 4), (('2', '0'), ('1', '1')))	1
1408	((3, 4), (('0', '1'), ('0', '0')))	0
1409	((3, 4), (('3', '2'), ('1', '1')))	aT
1410	((3, 4), (('3', '2'), ('1', '0')))	aT
1411	((3, 4), (('0', '1'), ('0', '1')))	0
1412	((3, 4), (('2', '1'), ('0', '0')))	1
1413	((3, 4), (('1', '2'), ('1', '0')))	3
1414	((3, 4), (('2', '1'), ('0', '1')))	1
1415	((3, 4), (('1', '0'), ('0', '1')))	0
1416	((3, 4), (('3', '0'), ('0', '0')))	1
1417	((3, 4), (('1', '0'), ('0', '0')))	0
1418	((3, 4), (('1', '2'), ('1', '1')))	3
1419	((3, 4), (('0', '0'), ('0', '0')))	0
1420	((3, 4), (('3', '0'), ('0', '1')))	1
1421	((3, 5), (('3', '1'), ('0', '0')))	2
1422	((3, 5), (('0', '0'), ('0', '1')))	3
1423	((3, 5), (('3', '1'), ('0', '1')))	2
1424	((3, 5), (('1', '1'), ('0', '0')))	2
1425	((3, 5), (('1', '1'), ('0', '1')))	2
1426	((3, 5), (('0', '2'), ('0', '0')))	2
1427	((3, 5), (('2', '1'), ('1', '0')))	2
1428	((3, 5), (('0', '1'), ('1', '0')))	3
1429	((3, 5), (('2', '1'), ('1', '1')))	2
1430	((3, 5), (('0', '1'), ('1', '1')))	3
1431	((3, 5), (('0', '2'), ('1', '0')))	3
1432	((3, 5), (('1', '0'), ('1', '0')))	2
1433	((3, 5), (('0', '0'), ('1', '0')))	3
1434	((3, 5), (('0', '2'), ('1', '1')))	3
1435	((3, 5), (('0', '2'), ('0', '1')))	2
1436	((3, 5), (('1', '0'), ('1', '1')))	2
1437	((3, 5), (('3', '0'), ('1', '0')))	aT
1438	((3, 5), (('2', '2'), ('0', '1')))	2
1439	((3, 5), (('2', '2'), ('0', '0')))	2
1440	((3, 5), (('3', '1'), ('1', '0')))	aT
1441	((3, 5), (('3', '0'), ('1', '1')))	aT
1442	((3, 5), (('2', '0'), ('0', '0')))	2
1443	((3, 5), (('3', '1'), ('1', '1')))	aT
1444	((3, 5), (('0', '0'), ('1', '1')))	3
1445	((3, 5), (('2', '0'), ('0', '1')))	2
1446	((3, 5), (('1', '1'), ('1', '0')))	2
1447	((3, 5), (('3', '2'), ('0', '0')))	2
1448	((3, 5), (('1', '1'), ('1', '1')))	2
1449	((3, 5), (('3', '2'), ('0', '1')))	2
1450	((3, 5), 'sink')	0
1451	((3, 5), (('1', '2'), ('0', '0')))	2
1452	((3, 5), (('1', '2'), ('0', '1')))	2
1453	((3, 5), (('2', '2'), ('1', '0')))	2
1454	((3, 5), (('2', '0'), ('1', '0')))	2
1455	((3, 5), (('2', '2'), ('1', '1')))	2
1456	((3, 5), (('2', '0'), ('1', '1')))	2
1457	((3, 5), (('0', '1'), ('0', '0')))	3
1458	((3, 5), (('3', '2'), ('1', '1')))	aT
1459	((3, 5), (('3', '2'), ('1', '0')))	aT
1460	((3, 5), (('0', '1'), ('0', '1')))	3
1461	((3, 5), (('2', '1'), ('0', '0')))	2
1462	((3, 5), (('1', '2'), ('1', '0')))	2
1463	((3, 5), (('2', '1'), ('0', '1')))	2
1464	((3, 5), (('1', '0'), ('0', '1')))	2
1465	((3, 5), (('3', '0'), ('0', '0')))	2
1466	((3, 5), (('1', '0'), ('0', '0')))	2
1467	((3, 5), (('1', '2'), ('1', '1')))	2
1468	((3, 5), (('0', '0'), ('0', '0')))	3
1469	((3, 5), (('3', '0'), ('0', '1')))	2
1470	((3, 6), (('3', '1'), ('0', '0')))	0
1471	((3, 6), (('0', '0'), ('0', '1')))	0
1472	((3, 6), (('3', '1'), ('0', '1')))	aT
1473	((3, 6), (('1', '1'), ('0', '0')))	0
1474	((3, 6), (('1', '1'), ('0', '1')))	0
1475	((3, 6), (('0', '2'), ('0', '0')))	0
1476	((3, 6), (('2', '1'), ('1', '0')))	0
1477	((3, 6), (('0', '1'), ('1', '0')))	0
1478	((3, 6), (('2', '1'), ('1', '1')))	0
1479	((3, 6), (('0', '1'), ('1', '1')))	0
1480	((3, 6), (('0', '2'), ('1', '0')))	aT
1481	((3, 6), (('1', '0'), ('1', '0')))	0
1482	((3, 6), (('0', '0'), ('1', '0')))	0
1483	((3, 6), (('0', '2'), ('1', '1')))	aT
1484	((3, 6), (('0', '2'), ('0', '1')))	aT
1485	((3, 6), (('1', '0'), ('1', '1')))	0
1486	((3, 6), (('3', '0'), ('1', '0')))	aT
1487	((3, 6), (('2', '2'), ('0', '1')))	aT
1488	((3, 6), (('2', '2'), ('0', '0')))	0
1489	((3, 6), (('3', '1'), ('1', '0')))	aT
1490	((3, 6), (('3', '0'), ('1', '1')))	aT
1491	((3, 6), (('2', '0'), ('0', '0')))	0
1492	((3, 6), (('3', '1'), ('1', '1')))	aT
1493	((3, 6), (('0', '0'), ('1', '1')))	0
1494	((3, 6), (('2', '0'), ('0', '1')))	0
1495	((3, 6), (('1', '1'), ('1', '0')))	0
1496	((3, 6), (('3', '2'), ('0', '0')))	0
1497	((3, 6), (('1', '1'), ('1', '1')))	0
1498	((3, 6), (('3', '2'), ('0', '1')))	aT
1499	((3, 6), 'sink')	0
1500	((3, 6), (('1', '2'), ('0', '0')))	0
1501	((3, 6), (('1', '2'), ('0', '1')))	aT
1502	((3, 6), (('2', '2'), ('1', '0')))	aT
1503	((3, 6), (('2', '0'), ('1', '0')))	0
1504	((3, 6), (('2', '2'), ('1', '1')))	aT
1505	((3, 6), (('2', '0'), ('1', '1')))	0
1506	((3, 6), (('0', '1'), ('0', '0')))	0
1507	((3, 6), (('3', '2'), ('1', '1')))	aT
1508	((3, 6), (('3', '2'), ('1', '0')))	aT
1509	((3, 6), (('0', '1'), ('0', '1')))	0
1510	((3, 6), (('2', '1'), ('0', '0')))	0
1511	((3, 6), (('1', '2'), ('1', '0')))	aT
1512	((3, 6), (('2', '1'), ('0', '1')))	0
1513	((3, 6), (('1', '0'), ('0', '1')))	0
1514	((3, 6), (('3', '0'), ('0', '0')))	0
1515	((3, 6), (('1', '0'), ('0', '0')))	0
1516	((3, 6), (('1', '2'), ('1', '1')))	aT
1517	((3, 6), (('0', '0'), ('0', '0')))	0
1518	((3, 6), (('3', '0'), ('0', '1')))	aT
1519	((3, 7), (('3', '1'), ('0', '0')))	0
1520	((3, 7), (('0', '0'), ('0', '1')))	0
1521	((3, 7), (('3', '1'), ('0', '1')))	aT
1522	((3, 7), (('1', '1'), ('0', '0')))	0
1523	((3, 7), (('1', '1'), ('0', '1')))	0
1524	((3, 7), (('0', '2'), ('0', '0')))	0
1525	((3, 7), (('2', '1'), ('1', '0')))	0
1526	((3, 7), (('0', '1'), ('1', '0')))	0
1527	((3, 7), (('2', '1'), ('1', '1')))	0
1528	((3, 7), (('0', '1'), ('1', '1')))	0
1529	((3, 7), (('0', '2'), ('1', '0')))	aT
1530	((3, 7), (('1', '0'), ('1', '0')))	0
1531	((3, 7), (('0', '0'), ('1', '0')))	0
1532	((3, 7), (('0', '2'), ('1', '1')))	aT
1533	((3, 7), (('0', '2'), ('0', '1')))	aT
1534	((3, 7), (('1', '0'), ('1', '1')))	0
1535	((3, 7), (('3', '0'), ('1', '0')))	aT
